vibration,temperature,noise,current,rpm,pressure,label
2.7141667860213317,63.611342041206896,60.73824878486751,13.783893859937473,1453.0824977478571,3.901955550171917,Valve/Leak
7.953918703498753,71.08218365815839,81.06367038015419,13.839439433473425,1497.3755650894489,5.997822662129141,Bearing Wear
3.869371997769668,78.78059589842708,73.68459506267574,13.71801645648986,1472.9915143336625,3.6513311627264784,Valve/Leak
4.644186028873446,61.027002724374725,81.51782533904044,11.840220162694198,1474.621948690576,5.791330246525083,Misalignment
6.711475363515588,70.61218778344345,85.47393229804005,13.700520718135053,1439.1618872498966,5.94081378872117,Bearing Wear
2.2251586390219065,55.015542750928184,56.250933308577416,9.764170637825147,1476.3164850696955,5.891937948265162,Healthy
5.901553997692121,63.780519449113314,64.5127452119493,10.105792648020522,1422.1077972663095,5.625658929529343,Misalignment
1.9175311123018908,61.44222124659126,60.30852317025184,10.037227836421577,1478.22407104575,6.001518500648584,Healthy
4.216467127898538,57.99072553336793,81.74097501366332,12.021791822906353,1470.7031327429204,5.98923487921099,Bearing Wear
2.5095218466208813,60.15097701576366,60.920289156357825,10.962657572486842,1485.4529052686426,5.775406789286847,Healthy
2.055306561289339,55.00669923377244,67.36476786094786,7.5491278714599135,1451.6463165968087,5.525171829450252,Healthy
2.796313464187176,85.95604611336171,60.07420983844587,12.708737482214644,1498.2969636830358,6.2206967790988585,Overheating
1.8182083548466006,49.25398001405853,50.459347933873666,9.883119813591476,1460.0429603351195,5.966059787335196,Healthy
5.238025541689742,65.74313547651415,76.83104798891969,11.417471958742015,1390.3853304752888,6.241874292054225,Misalignment
3.5062863316858452,94.93616794029084,58.11806250461026,13.525703443128219,1414.6145496825507,5.74518615218984,Overheating
4.072245223420737,78.04506462591935,68.46007530160148,13.900146174564334,1508.3448371297047,5.180242300391514,Valve/Leak
1.5367334444214247,62.42459393366926,54.708594745811816,8.67745886670832,1470.276117386019,6.168090683789834,Healthy
1.6747181897972039,51.62893769137745,56.438314677936454,9.120490371341058,1525.6326575455212,6.119004428474222,Healthy
2.608738025504861,93.88425993688371,61.43223009314823,10.022437497621198,1344.8796289260854,4.775752528007843,Overheating
2.0437128205615176,102.94973407628979,64.77781916147823,15.93584564348176,1416.439303076035,5.813023530286063,Overheating
2.2619754770963354,58.64357117037173,57.116763538831535,10.559540370616165,1491.3237551714967,5.780178951547967,Healthy
2.1711101676712095,72.51903325152877,71.9620592127359,12.048969003450503,1460.6646335331525,4.485268518069243,Valve/Leak
2.7759400600612443,61.38490416099022,54.99354283621728,11.683586209538023,1469.3804699088857,6.417949124981771,Healthy
2.670280497234426,84.1538188413504,64.14217744891826,11.660925147041587,1438.691969433711,6.106717062855699,Overheating
7.362364891023125,65.64765086795215,81.22909161917926,13.161742055798058,1448.8438521446976,6.495859216772405,Bearing Wear
2.4996681662372446,55.48706706478891,63.97889004872117,9.552842342670054,1479.0088232489684,5.953800448280426,Healthy
6.662081534581753,68.25124502789183,77.96777347452783,12.536965653917644,1473.480344037089,5.750022124060346,Misalignment
2.563479517519251,72.14013189668734,66.40150330528681,14.94408437096326,1469.092453758574,4.090985435947789,Valve/Leak
1.2635076721636707,82.91538443080826,68.97919327609887,14.090702672176052,1410.0178520104305,4.969441558672581,Overheating
4.402456587280939,76.94519771877518,71.01823927085687,12.473135307874076,1450.135678703265,3.135401055399991,Valve/Leak
8.014579730178225,60.54628403697631,81.03149864615911,10.263803051649866,1421.039464155737,5.82139265072876,Bearing Wear
0.7269159325885683,58.07135219178532,63.76927534966841,9.748897411963087,1430.3858298003092,5.6014325495990445,Healthy
0.6110028596357138,53.262382939032406,54.099996107663706,10.804570301584837,1466.4977209571307,6.161581608294244,Healthy
2.9181129198650098,53.98529028162315,61.88022184811306,8.514944520872564,1503.808271265875,5.695796460771454,Healthy
2.9822017641206315,85.62269392796091,66.14385014464469,15.451199409387517,1411.7173529398917,4.8644409743285095,Overheating
2.3710144514897453,45.61005617017046,54.62616993091143,10.87654360408152,1485.4019086839457,6.164788632850701,Healthy
3.3279869449543416,75.94732806259907,86.26447316330996,12.743434530291411,1440.0529309095377,4.413898199123566,Valve/Leak
1.736642304026896,49.838014902225765,71.54922211045039,10.326843470388022,1465.3542923719585,6.36637212091184,Healthy
2.822982987577518,75.37363723148695,62.24870639060986,13.423152644700608,1507.8238701932937,4.433088831098655,Valve/Leak
6.39147366348611,67.53796015992934,83.47622393171332,11.433290200862592,1477.489343232237,5.106716358716406,Bearing Wear
1.8101567374287195,56.884738928476864,54.36506044899568,11.328631066849436,1504.9126992034376,6.3838362103000295,Healthy
6.829121071066053,67.02427543817855,66.97364376433717,10.975702616229185,1440.936034670998,6.122430109529261,Misalignment
7.349477700216855,78.84166835351857,92.35620345946408,7.699417569325885,1440.4768433548695,5.734139588982419,Bearing Wear
2.047091529116156,61.24378886205253,54.56716070204705,10.336400938689872,1461.6835304540712,5.731235190528129,Healthy
2.5659537439105398,97.77327493406375,55.64390941969506,16.79347634209232,1424.10609785226,5.427000062939896,Overheating
2.013126399736533,79.09518445051594,68.05609134702142,12.755116581941879,1447.708609625863,3.9096742986272077,Valve/Leak
7.307088220125068,73.91048884841824,84.94723186308657,12.769799716615772,1437.434537682249,6.691892736563819,Bearing Wear
7.260937323562985,71.83953725360486,70.73920597017204,13.229273610555973,1459.8647084883596,6.288455602729165,Misalignment
1.8913869208906617,53.95295586480196,61.95265298159759,11.401186275033897,1483.6262843572283,5.6354225507450835,Healthy
2.460575373197396,58.27329764223893,63.72749453262492,9.729071869842192,1461.4202166573884,5.652722627743688,Healthy
7.28433833385514,69.49930730064044,82.36007377282175,7.566571763482395,1412.580475909175,6.248336260561267,Bearing Wear
2.1802958388284206,48.04657285012372,67.19352741179615,9.855972339945323,1485.8008079296708,6.930311916752674,Healthy
6.632121254455531,66.44067889077785,83.0467299308828,12.764847372714804,1446.843275972474,5.641902341998611,Bearing Wear
1.9428950541110817,66.4979454651866,60.45371281876086,11.785318394224728,1487.1463884542125,6.385184229299779,Healthy
2.402368544188812,74.75823573008992,75.93131945479189,13.048307802400556,1427.8401666229076,3.5198708168553368,Valve/Leak
1.1161889435303096,55.54742679723544,65.62521960854012,9.986584213075192,1434.791704853243,5.92369581586618,Healthy
3.0479993751127195,47.71431043540222,58.04661198700402,11.705852680544565,1488.999566826931,6.22532522940657,Healthy
3.2309604770600853,76.66565718167122,65.1430820866434,14.053670294689839,1425.6749245778615,4.364183986415769,Valve/Leak
1.691853455903946,54.88657362337177,56.887299236672234,8.928298673138256,1472.927705167727,5.558404545851335,Healthy
4.849914505847637,68.55988511495525,69.0926046603559,10.433705084418994,1411.2618977535446,6.430058691549936,Misalignment
1.8941330987278029,57.493597205348614,49.46403826335156,9.956866410359092,1519.9502835560952,6.052938602561069,Healthy
2.274064189821098,59.47802621657173,50.0126665355507,8.317673518208974,1484.205825821723,5.714049375240996,Healthy
6.621790732137732,58.392815585721294,77.39191649893601,7.875485970554137,1442.9762338815126,5.724646349094247,Bearing Wear
7.078879039029738,70.99259918258346,74.14805788321945,8.865306332523144,1448.5184474147677,6.12214409140343,Misalignment
8.17777569916974,63.01103142123376,97.05253231711083,10.560858370287198,1472.4766878160256,5.125060922234659,Bearing Wear
4.061458052707735,70.4346010619949,75.03953563079679,13.284346466463095,1457.3760460999956,4.881925162466345,Valve/Leak
1.7534833247055708,67.18055944828977,73.30715037221016,13.474610927635009,1420.823543744114,3.8378287402958997,Valve/Leak
2.7441712841200427,63.744518468390694,66.22977335128313,12.125667417688566,1479.288331494048,4.604560655495122,Valve/Leak
1.8039801020646342,55.69962156019557,55.91712446272213,8.85316791783256,1461.1955758214856,5.746074734411417,Healthy
3.113441691344012,76.37829404270225,60.47741019521055,13.03015445345924,1454.5016051183416,4.370754342768402,Valve/Leak
1.2732003600341846,48.68805350571417,60.14711787792486,11.02878091974551,1435.71625257914,6.138290631920632,Healthy
1.9234870618968936,57.751012480132204,56.48465459551099,9.880633800723123,1447.5817296338369,5.06226267663245,Healthy
1.5075025361377792,52.722360774982846,53.06778873364903,8.590030296916124,1476.5232459981078,5.708169122345741,Healthy
3.3167768932857142,73.92509787794765,71.43160474557067,14.893321845918264,1433.3101557738778,4.172532566898541,Valve/Leak
2.6322699046690183,47.89118175327714,58.43822279172065,11.358121095867261,1490.1615821039813,6.078105212591909,Healthy
2.731339352004578,73.72931437854194,68.4857552500931,12.948905654746667,1461.9649676528759,3.8609642357532508,Valve/Leak
3.4571223242077096,46.11506680336962,61.6200626209499,9.239809911381094,1491.548051550385,6.018622989331145,Healthy
7.17550657650878,65.96210558884091,80.66026144207089,8.655702106211322,1477.7135689374807,6.0500248607569365,Misalignment
4.780124255158478,60.84615059197332,75.72969147072386,10.982962110662537,1438.4920576402997,6.333806064371987,Misalignment
3.779055257373847,95.04969145974756,63.98109069437726,11.793327148422664,1420.1219467350745,4.534356859587585,Overheating
1.2539470822635042,55.26728956308737,59.4041558133604,11.169538147293883,1476.4268966197221,5.722344575541734,Healthy
3.8910179381282646,75.21778181508536,67.68622011086103,12.716264296042583,1420.8205727353638,4.39423710042577,Valve/Leak
3.5262575260848195,72.7717295549476,84.32171079744353,11.679837335530832,1457.4334477239843,5.099143850461531,Valve/Leak
2.51265156389407,73.34380457024069,70.01199613849052,13.33834704087299,1442.5329891003792,4.155339798649633,Valve/Leak
3.0945864163076573,74.700124040531,68.6354835241367,11.061938931298254,1484.7132965712865,4.382262518996401,Valve/Leak
5.719399553161936,57.49665298609081,69.87294936111047,10.46218865364286,1466.8526243684046,5.6441986436450104,Misalignment
1.73084189856921,56.23973780425938,59.293022489280986,10.873056600092744,1469.3037732356288,5.370988699999024,Healthy
5.4681225060572425,58.754700146609736,77.05106007839775,10.534231835141922,1501.238196500793,5.2049141619451476,Misalignment
1.4360234882471654,52.53299329808661,60.70709736670272,7.674628625125713,1484.7365223357606,6.761162984909667,Healthy
2.1299039284027548,60.124608465627,59.18023249986502,9.419039811468517,1434.485271925565,6.2563962877579895,Healthy
1.4936580743059191,55.63298355138847,57.081598215969095,9.471573868884475,1492.125823122174,5.464647035470462,Healthy
1.3011569184407983,51.68649295822368,69.61473097033289,11.127354761642422,1481.9520798499088,5.6237879137995135,Healthy
7.087930377502835,70.2251393940376,84.45477442224423,11.953751228873724,1443.5687467088467,5.223208505743995,Bearing Wear
2.4573120269934234,48.15832851224441,59.05222244230361,9.180246071229156,1482.2270085879622,5.844546727573273,Healthy
2.2532915770951267,48.44098417111394,63.35614005806849,9.225348143737937,1468.4600725724492,6.125527608042849,Healthy
2.4464279081614775,51.127449692433025,56.905267237043184,9.34362910645189,1468.6872250328993,6.4396766222191255,Healthy
